Screenshot #,Filename,Relative Path,Module,Component,State,Timestamp,Size (KB),Analysis Notes,Spec Compliance,Visual Integrity,Functionality
1090,auth_invalid_password_20251229_040748.png,comprehensive/auth/auth_invalid_password_20251229_040748.png,Authentication,UI Component,Captured State,2025-12-29 04:07:48,279.6,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1091,auth_invalid_password_20251229_043451.png,comprehensive/auth/auth_invalid_password_20251229_043451.png,Authentication,UI Component,Captured State,2025-12-29 04:34:51,279.6,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1092,auth_invalid_password_20251229_044007.png,comprehensive/auth/auth_invalid_password_20251229_044007.png,Authentication,UI Component,Captured State,2025-12-29 04:40:07,279.6,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1093,auth_invalid_password_20251229_045410.png,comprehensive/auth/auth_invalid_password_20251229_045410.png,Authentication,UI Component,Captured State,2025-12-29 04:54:10,279.6,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1094,auth_invalid_password_20251229_050413.png,comprehensive/auth/auth_invalid_password_20251229_050413.png,Authentication,UI Component,Captured State,2025-12-29 05:04:13,279.7,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1095,auth_invalid_password_20251229_051225.png,comprehensive/auth/auth_invalid_password_20251229_051225.png,Authentication,UI Component,Captured State,2025-12-29 05:12:25,279.6,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1096,auth_invalid_password_20251229_053311.png,comprehensive/auth/auth_invalid_password_20251229_053311.png,Authentication,UI Component,Captured State,2025-12-29 05:33:11,273.0,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1097,auth_logout_20251229_035007.png,comprehensive/auth/auth_logout_20251229_035007.png,Authentication,UI Component,Captured State,2025-12-29 03:50:07,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1098,auth_logout_20251229_035512.png,comprehensive/auth/auth_logout_20251229_035512.png,Authentication,UI Component,Captured State,2025-12-29 03:55:13,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1099,auth_logout_20251229_040753.png,comprehensive/auth/auth_logout_20251229_040753.png,Authentication,UI Component,Captured State,2025-12-29 04:07:53,817.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1100,auth_logout_20251229_043455.png,comprehensive/auth/auth_logout_20251229_043455.png,Authentication,UI Component,Captured State,2025-12-29 04:34:55,817.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1101,auth_logout_20251229_044011.png,comprehensive/auth/auth_logout_20251229_044011.png,Authentication,UI Component,Captured State,2025-12-29 04:40:12,817.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1102,auth_logout_20251229_045414.png,comprehensive/auth/auth_logout_20251229_045414.png,Authentication,UI Component,Captured State,2025-12-29 04:54:15,817.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1103,auth_logout_20251229_050417.png,comprehensive/auth/auth_logout_20251229_050417.png,Authentication,UI Component,Captured State,2025-12-29 05:04:18,817.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1104,auth_logout_20251229_051229.png,comprehensive/auth/auth_logout_20251229_051229.png,Authentication,UI Component,Captured State,2025-12-29 05:12:30,817.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1105,auth_logout_20251229_053333.png,comprehensive/auth/auth_logout_20251229_053333.png,Authentication,UI Component,Captured State,2025-12-29 05:33:33,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1106,auth_valid_login_20251229_040746.png,comprehensive/auth/auth_valid_login_20251229_040746.png,Authentication,Login Form,Captured State,2025-12-29 04:07:46,13.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1107,auth_valid_login_20251229_043448.png,comprehensive/auth/auth_valid_login_20251229_043448.png,Authentication,Login Form,Captured State,2025-12-29 04:34:48,13.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1108,auth_valid_login_20251229_044004.png,comprehensive/auth/auth_valid_login_20251229_044004.png,Authentication,Login Form,Captured State,2025-12-29 04:40:04,13.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1109,auth_valid_login_20251229_045407.png,comprehensive/auth/auth_valid_login_20251229_045407.png,Authentication,Login Form,Captured State,2025-12-29 04:54:07,13.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1110,auth_valid_login_20251229_050410.png,comprehensive/auth/auth_valid_login_20251229_050410.png,Authentication,Login Form,Captured State,2025-12-29 05:04:11,13.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1111,auth_valid_login_20251229_051223.png,comprehensive/auth/auth_valid_login_20251229_051223.png,Authentication,Login Form,Captured State,2025-12-29 05:12:23,13.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1112,auth_valid_login_fail_20251229_033051.png,comprehensive/auth/auth_valid_login_fail_20251229_033051.png,Authentication,Login Form,Captured State,2025-12-29 03:30:51,8.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1113,auth_valid_login_fail_20251229_033147.png,comprehensive/auth/auth_valid_login_fail_20251229_033147.png,Authentication,Login Form,Captured State,2025-12-29 03:31:47,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1114,auth_valid_login_fail_20251229_033651.png,comprehensive/auth/auth_valid_login_fail_20251229_033651.png,Authentication,Login Form,Captured State,2025-12-29 03:36:51,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1115,auth_valid_login_fail_20251229_034943.png,comprehensive/auth/auth_valid_login_fail_20251229_034943.png,Authentication,Login Form,Captured State,2025-12-29 03:49:43,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1116,auth_valid_login_fail_20251229_035448.png,comprehensive/auth/auth_valid_login_fail_20251229_035448.png,Authentication,Login Form,Captured State,2025-12-29 03:54:48,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1117,auth_valid_login_fail_20251229_053309.png,comprehensive/auth/auth_valid_login_fail_20251229_053309.png,Authentication,Login Form,Captured State,2025-12-29 05:33:09,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1118,after_create_lab_order.png,comprehensive/laboratory/after_create_lab_order.png,Laboratory,"Order, Laboratory",After Action,2025-12-28 19:16:04,163.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1119,after_select_tests.png,comprehensive/laboratory/after_select_tests.png,Laboratory,UI Component,After Action,2025-12-28 20:12:14,128.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1120,after_submit_order.png,comprehensive/laboratory/after_submit_order.png,Laboratory,Order,After Action,2025-12-28 20:12:17,139.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1121,before_create_lab_order.png,comprehensive/laboratory/before_create_lab_order.png,Laboratory,"Order, Laboratory",Before Action,2025-12-28 19:16:03,163.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1122,before_select_tests.png,comprehensive/laboratory/before_select_tests.png,Laboratory,UI Component,Before Action,2025-12-28 20:12:13,131.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1123,before_submit_order.png,comprehensive/laboratory/before_submit_order.png,Laboratory,Order,Before Action,2025-12-28 20:12:15,120.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1124,critical_value_alert.png,comprehensive/laboratory/critical_value_alert.png,Laboratory,UI Component,Captured State,2025-12-28 19:16:05,74.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1125,filter_open.png,comprehensive/laboratory/filter_open.png,Laboratory,Filter Panel,Modal/Menu Open,2025-12-28 19:16:08,148.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1126,final_stats.png,comprehensive/laboratory/final_stats.png,Laboratory,UI Component,Final State,2025-12-28 20:12:29,163.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1127,lab_filter.png,comprehensive/laboratory/lab_filter.png,Laboratory,"Filter Panel, Laboratory",Captured State,2025-12-28 20:12:20,161.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1128,lab_patient_search.png,comprehensive/laboratory/lab_patient_search.png,Laboratory,"Search, Patient, Laboratory",Captured State,2025-12-28 19:31:24,154.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1129,lab_patient_selected.png,comprehensive/laboratory/lab_patient_selected.png,Laboratory,"Patient, Laboratory",Selected,2025-12-28 20:12:13,131.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1130,laboratory_dashboard.png,comprehensive/laboratory/laboratory_dashboard.png,Laboratory,"Dashboard, Laboratory",Captured State,2025-12-28 20:12:10,163.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1131,laboratory_dashboard_20251229_033547.png,comprehensive/laboratory/laboratory_dashboard_20251229_033547.png,Laboratory,"Dashboard, Laboratory",Captured State,2025-12-29 03:35:47,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1132,laboratory_dashboard_20251229_034051.png,comprehensive/laboratory/laboratory_dashboard_20251229_034051.png,Laboratory,"Dashboard, Laboratory",Captured State,2025-12-29 03:40:51,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1133,laboratory_dashboard_20251229_040130.png,comprehensive/laboratory/laboratory_dashboard_20251229_040130.png,Laboratory,"Dashboard, Laboratory",Captured State,2025-12-29 04:01:30,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1134,laboratory_dashboard_20251229_040923.png,comprehensive/laboratory/laboratory_dashboard_20251229_040923.png,Laboratory,"Dashboard, Laboratory",Captured State,2025-12-29 04:09:23,299.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1135,laboratory_dashboard_20251229_043700.png,comprehensive/laboratory/laboratory_dashboard_20251229_043700.png,Laboratory,"Dashboard, Laboratory",Captured State,2025-12-29 04:37:00,299.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1136,laboratory_dashboard_20251229_044148.png,comprehensive/laboratory/laboratory_dashboard_20251229_044148.png,Laboratory,"Dashboard, Laboratory",Captured State,2025-12-29 04:41:48,299.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1137,laboratory_dashboard_20251229_045551.png,comprehensive/laboratory/laboratory_dashboard_20251229_045551.png,Laboratory,"Dashboard, Laboratory",Captured State,2025-12-29 04:55:51,299.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1138,laboratory_dashboard_20251229_050554.png,comprehensive/laboratory/laboratory_dashboard_20251229_050554.png,Laboratory,"Dashboard, Laboratory",Captured State,2025-12-29 05:05:54,299.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1139,laboratory_dashboard_20251229_051406.png,comprehensive/laboratory/laboratory_dashboard_20251229_051406.png,Laboratory,"Dashboard, Laboratory",Captured State,2025-12-29 05:14:06,299.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1140,laboratory_dashboard_initial.png,comprehensive/laboratory/laboratory_dashboard_initial.png,Laboratory,"Dashboard, Laboratory",Initial State,2025-12-28 19:16:03,163.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1141,laboratory_orders_20251229_033559.png,comprehensive/laboratory/laboratory_orders_20251229_033559.png,Laboratory,"Order, Laboratory",Captured State,2025-12-29 03:35:59,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1142,laboratory_orders_20251229_034102.png,comprehensive/laboratory/laboratory_orders_20251229_034102.png,Laboratory,"Order, Laboratory",Captured State,2025-12-29 03:41:02,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1143,laboratory_orders_20251229_040150.png,comprehensive/laboratory/laboratory_orders_20251229_040150.png,Laboratory,"Order, Laboratory",Captured State,2025-12-29 04:01:50,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1144,laboratory_orders_20251229_040927.png,comprehensive/laboratory/laboratory_orders_20251229_040927.png,Laboratory,"Order, Laboratory",Captured State,2025-12-29 04:09:27,222.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1145,laboratory_orders_20251229_043704.png,comprehensive/laboratory/laboratory_orders_20251229_043704.png,Laboratory,"Order, Laboratory",Captured State,2025-12-29 04:37:04,222.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1146,laboratory_orders_20251229_044153.png,comprehensive/laboratory/laboratory_orders_20251229_044153.png,Laboratory,"Order, Laboratory",Captured State,2025-12-29 04:41:53,222.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1147,laboratory_orders_20251229_050558.png,comprehensive/laboratory/laboratory_orders_20251229_050558.png,Laboratory,"Order, Laboratory",Captured State,2025-12-29 05:05:58,222.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1148,laboratory_orders_20251229_051410.png,comprehensive/laboratory/laboratory_orders_20251229_051410.png,Laboratory,"Order, Laboratory",Captured State,2025-12-29 05:14:10,222.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1149,new_order_modal.png,comprehensive/laboratory/new_order_modal.png,Laboratory,"Modal Dialog, Order",Captured State,2025-12-28 20:12:12,130.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1150,order_detail.png,comprehensive/laboratory/order_detail.png,Laboratory,"Detail View, Order",Captured State,2025-12-28 20:12:24,161.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1151,order_details_filled.png,comprehensive/laboratory/order_details_filled.png,Laboratory,"Detail View, Order",Form Filled,2025-12-28 20:12:15,120.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1152,realtime_indicator.png,comprehensive/laboratory/realtime_indicator.png,Laboratory,UI Component,Captured State,2025-12-28 20:12:27,163.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1153,status_badges.png,comprehensive/laboratory/status_badges.png,Laboratory,UI Component,Captured State,2025-12-28 20:12:27,163.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1154,worklist_display.png,comprehensive/laboratory/worklist_display.png,Laboratory,List View,Captured State,2025-12-28 20:12:19,163.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1155,ERROR_error_state.png,comprehensive/queueappointments/ERROR_error_state.png,Comprehensive Tests,Error State,Error State,2025-12-28 19:48:10,156.0,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1156,after_checkin.png,comprehensive/queueappointments/after_checkin.png,Comprehensive Tests,Check-in,After Action,2025-12-28 19:16:18,187.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1157,after_fill_appointment.png,comprehensive/queueappointments/after_fill_appointment.png,Comprehensive Tests,Appointment,After Action,2025-12-28 20:12:37,132.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1158,after_submit_appointment.png,comprehensive/queueappointments/after_submit_appointment.png,Comprehensive Tests,Appointment,After Action,2025-12-28 20:12:39,134.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1159,appointment_patient_search.png,comprehensive/queueappointments/appointment_patient_search.png,Comprehensive Tests,"Search, Appointment, Patient",Captured State,2025-12-28 20:12:36,133.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
